seq,display_num,title,date,views,board_secret
121805,5352,장기수선계획2024.03,2025-01-08,15,0
121803,5351,장기수선계획 수시 조정(24.12),2025-01-08,7,0
121800,5350,"3차 조정(2024년 11월, 수시)",2025-01-07,14,0
121798,5349,부평역 해링턴플레이스 장기수선계획,2025-01-07,25,0
121792,5348,장기수선 사용내역및 25년 계획서,2025-01-07,11,0
121790,5347,장기수선계획(2023.11) 수시조정,2025-01-06,14,0
121788,5346,까사리움 3차 장기수선계획,2025-01-06,6,0
121784,5345,대덕테크노밸리4단지 장기수선계획 제8차 조정(2024.6.1.),2025-01-06,7,0
121779,5344,2024년 장기수선 계획,2025-01-03,13,0
121777,5343,장기수선계획(2025-2027),2025-01-03,19,0
121774,5342,장기수선계획서,2025-01-03,7,0
121771,5341,2024.12._장기수선계획 수시조정,2025-01-03,20,0
121770,5340,장기수선계획서(수시조정),2025-01-03,24,0
121763,5339,장기수선계획,2025-01-03,13,0
121760,5338,2024년 장기수선계획서 정기조정,2025-01-02,27,0
121754,5337,2024년 장기수선계획서,2024-12-31,28,0
121750,5336,오목천푸르지오1단지 장기수선계획서,2024-12-31,9,0
121741,5335,2023년도 장기수선충당금 적립 및 사용현황,2024-12-31,10,0
121739,5334,장기수선계획서(정기조정_24.12.23),2024-12-30,6,0
121738,5333,장기수선계획,2024-12-30,5,0
121737,5332,2023년 장기수선계획서,2024-12-30,5,0
121735,5331,e편한세상안성그랑루체아파트  장기수선계획서,2024-12-30,30,0
121726,5330,장기수선계획(24년 수시조정),2024-12-30,5,0
121725,5329,장기수선계획 2024년 수립,2024-12-30,12,0
121720,5328,2024년 장기수선계획 정기 검토 및 조정,2024-12-30,6,0
121716,5327,장기수선계획서(2024년8우러),2024-12-30,9,0
121714,5326,2024년 10월 장기수선계획서,2024-12-27,4,0
121712,5325,2024년 12월 장기수선계획서(수시검토),2024-12-27,11,0
121701,5324,2024년 장기수선계획서 별첨,2024-12-27,6,0
121700,5323,2024년  장기수선계획서,2024-12-27,9,0
121698,5322,장기수선계획서,2024-12-27,14,0
121697,5321,2024년 제6차 조정 장기수선계획서,2024-12-27,11,0
121694,5320,장기수선계획서,2024-12-27,4,0
121692,5319,2024년 장기수선계획,2024-12-27,6,0
121690,5318,장기수선계획서(2024년),2024-12-26,3,0
121686,5317,24년 장기수선계획(어린이놀이시설부분교체)수시조정,2024-12-26,6,0
121682,5316,장기수선계획서  정기조정,2024-12-26,19,0
121681,5315,장기수선계획서,2024-12-26,7,0
121671,5314,장기수선계획서,2024-12-24,6,0
121670,5313,2024년 11월 장기수선계획,2024-12-24,7,0
121660,5312,2024 장기수선계획 정기조정,2024-12-23,16,0
121655,5311,장기수선계획서 (2024년 정기 조정),2024-12-23,8,0
121653,5310,2023.10.12 장기수선계획 조정,2024-12-23,7,0
121640,5309,초곡삼구트리니엔시티,2024-12-20,7,0
121633,5308,위례포레자이  아파트 장기수선계획서,2024-12-19,14,0
121630,5307,장기수선계획서(2024.6.),2024-12-19,9,0
121626,5306,장기수선계획서 수시조정(2024.11.20) 2,2024-12-19,14,0
121625,5305,장기수선계획서 수시조정(2024.11.20) 1,2024-12-19,5,0
121624,5304,장기수선계획서 수시조정(2024.11.20),2024-12-19,14,0
121619,5303,장기수선계획,2024-12-19,10,0
121617,5302,2024년 8월 수시조정,2024-12-19,16,0
121614,5301,장기수선계획서 2024년 10월 조정,2024-12-19,6,0
121611,5300,24년 5월 정기조정 수락산벨리체 장기수선계획서,2024-12-18,12,0
121608,5299,우남송추마을 아파트 장기수선계획,2024-12-18,8,0
121605,5298,2024년 11월 수시조정,2024-12-18,5,0
121600,5297,우리단지 장기수선계획서(2024년 11월),2024-12-18,7,0
121597,5296,장기수선계획서  (2024.12),2024-12-18,7,0
121594,5295,펜타포트3블럭 장기수선계획서(엑셀파일일부),2024-12-17,20,0
121593,5294,펜타포트3블럭 장기수선계획서(한글파일일부),2024-12-17,14,0
121587,5293,2023년 장기수선계획 (정기조정),2024-12-17,8,0
121585,5292,2023년도 장기수선계획 검토 및 조정,2024-12-17,8,0
121584,5291,장성푸르지오 장기수선계획서,2024-12-17,3,0
121575,5290,장기수선계획서,2024-12-17,9,0
121572,5289,"옥상, 정화조,  주차차단기,CCTV,음향기기",2024-12-16,6,0
121568,5288,장기수선계획(2024),2024-12-16,10,0
121563,5287,장기수선계획서 2024년,2024-12-13,11,0
121562,5286,장기수선계획서,2024-12-13,9,0
121559,5285,2024년 장기수선계획 검토보고서,2024-12-13,22,0
121558,5284,2024년 장기수선계획서,2024-12-13,5,0
121555,5283,장기수선계획서(7차조정/2024년11월),2024-12-13,9,0
121546,5282,장기수선계획서,2024-12-12,23,0
121545,5281,세대별 장기수선 충당금 부과 및 적립(안),2024-12-12,8,0
121540,5280,장기수선계획서 2023.7,2024-12-12,7,0
121525,5279,2024년 3월 장기수선계획서 (수시조정)  3/3,2024-12-11,13,0
121524,5278,2024년 3월 장기수선계획서 (수시조정)  2/3,2024-12-11,4,0
121522,5277,2024년 3월 장기수선계획서 (수시조정)  1/3,2024-12-11,6,0
121521,5276,2023년 12월 장기수선계획서 (정기조정),2024-12-11,6,0
121520,5275,해운대LIG건영아파트,2024-12-11,9,0
121516,5274,더샵리듬시티 장기수선계획,2024-12-10,8,0
121508,5273,장기수선계획서,2024-12-09,18,0
121505,5272,2024년 장기수선계획서 -6차  정기조정,2024-12-09,9,0
121501,5271,미사강변파밀리에 2024년 장기수선계획 수시조정 검토보고서,2024-12-09,12,0
121492,5270,2024년 관리 장기 수선 계획안,2024-12-06,6,0
121490,5269,장기수선계획서_2023.08.,2024-12-06,19,0
121483,5268,검단신도시 푸르지오 더베뉴 아파트 장기수선계획(정기),2024-12-05,6,0
121479,5267,고산수자인디에스티지1단지아파트 장기수선계획서,2024-12-04,5,0
121477,5266,래미안광교아파트_장기수선계획검토및조정_2024년 2월,2024-12-04,7,0
121476,5265,래미안광교아파트 장기수선계획 검토 및 조정 _ 2021년2월,2024-12-04,4,0
121473,5264,교동두진 장기수선계획 2024-10월,2024-12-04,9,0
121470,5263,2024년 정기조정 장기수선계획서,2024-12-04,8,0
121467,5262,장기수선계획 정기조정 (2023.9.21),2024-12-04,6,0
121466,5261,장기수선계획서,2024-12-04,6,0
121465,5260,장기수선계획 (수시 조정안),2024-12-04,5,0
121462,5259,장기수선계획 수시조정,2024-12-03,18,0
121460,5258,2024년 장기수선 계획서 수시조정(2024년 11월30일),2024-12-03,16,0
121457,5257,장기수선계획,2024-12-03,17,0
121453,5256,2023년도  장기수선 정기조정,2024-12-03,16,0
121452,5255,장기수선계획서(통합세부사항),2024-12-03,7,0
121451,5254,장기수선계획서(통합총괄자료),2024-12-03,5,0
121443,5253,장기수선계획 조정안(2024. 11월)-수시 조정,2024-12-02,8,0
121440,5252,창포메트로시티 1단지 장기수선계획서,2024-12-01,8,0
121434,5251,"장기수선계획서(2022년 6월, 정기검토)",2024-11-29,6,0
121433,5250,"장기수선계획서(2019년 6월, 정기검토)",2024-11-29,2,0
121429,5249,"장기수선계획 (정기조정, 7차)",2024-11-28,9,0
121425,5248,장기수선계획서,2024-11-28,9,0
121420,5247,2024년 장기수선계획서,2024-11-28,6,0
121412,5246,장기수선계획,2024-11-27,14,0
121408,5245,2024년 장기수선계획 수시조정,2024-11-27,7,0
121407,5244,장기수선계획,2024-11-27,14,0
121400,5243,2023년 장기수선계획서(수시),2024-11-26,13,0
121395,5242,장기수선계획(2024.07),2024-11-26,5,0
121394,5241,장기수선계획,2024-11-26,6,0
121393,5240,장기수선계획,2024-11-26,4,0
121383,5239,1차 정기조정 장기수선계획 (24년11월),2024-11-26,11,0
121381,5238,장기수선계획서-정기조정,2024-11-25,9,0
121380,5237,장기수선계획서(2024.12 정기조정),2024-11-25,7,0
121378,5236,장기수선계획,2024-11-25,13,0
121370,5235,장기수선계획서,2024-11-25,26,0
121360,5234,2024년 장기수선계획(수시조정),2024-11-22,8,0
121359,5233,2022년 장기수선계획,2024-11-22,2,0
121356,5232,2023년 도곡현대아파트 장기수선계획서(정기 ),2024-11-22,12,0
121355,5231,2020년 도곡현대아파트 장기수선계획서(정기 ),2024-11-22,6,0
121352,5230,장기수선계획서 입니다.,2024-11-22,6,0
121345,5229,장기수선계획서 정기검토,2024-11-22,18,0
121320,5228,장기수선계획서,2024-11-21,24,0
121319,5227,2024년 장기수선계획,2024-11-21,9,0
121316,5226,장기수선계획,2024-11-20,8,0
121311,5225,장유자이더파크아파트 장기수선계획서(최초수립),2024-11-20,16,0
121305,5224,장기수선 계획서 등록의 건,2024-11-20,10,0
121303,5223,장기수선 계획서,2024-11-20,4,0
121300,5222,장기수선계획,2024-11-20,7,0
121294,5221,장기수선계획 정기 조정(2024년) - (2),2024-11-19,12,0
121293,5220,장기수선계획 정기 조정(2024년) - (1),2024-11-19,9,0
121289,5219,장기수선계획,2024-11-19,12,0
121282,5218,2024년6월 장기수선계획서,2024-11-19,7,0
121280,5217,장기수선계획서 - 2023.10.,2024-11-18,9,0
121277,5216,2024년 장기수선계획서,2024-11-18,32,0
121270,5215,장기수선계획대상 아님(민간임대주택),2024-11-15,4,0
121269,5214,장기수선계획 수시조정(2024년10월),2024-11-15,24,0
121268,5213,장기수선 계획서,2024-11-15,9,0
121267,5212,장기수선 계획,2024-11-15,7,0
121260,5211,아파트 재건축,2024-11-14,8,0
121259,5210,2022년 장기수선계획,2024-11-14,6,0
121249,5209,장기수선충당금,2024-11-14,4,0
121248,5208,장기수선계획서 (2차정기조정),2024-11-14,37,0
121247,5207,2022  통합장기수선계획서,2024-11-14,12,0
121246,5206,장기수선계획 2023,2024-11-14,13,0
121239,5205,장기수선계획 검토 조정 보고서(2024.08),2024-11-13,23,0
121236,5204,장기수선계획서,2024-11-12,16,0
121231,5203,장기수선계획서 (2024년 9월 정기조정),2024-11-12,18,0
121228,5202,2024 장기수선계획서,2024-11-12,15,0
121214,5201,장기수선계획서,2024-11-08,11,0
121212,5200,장기 수선계획서,2024-11-08,7,0
121210,5199,장기수선계획서 (2024년8월6일),2024-11-08,12,0
121196,5198,장기수선계획서(2022년),2024-11-08,15,0
121189,5197,장기수선계획서(2024년 02월 수시조정),2024-11-07,15,0
121188,5196,장기수선계획서(2023년 01월 수시조정),2024-11-07,9,0
121181,5195,2024년 장기수선계획서,2024-11-07,4,0
121176,5194,2024년 장기수선계획서 수시 조정,2024-11-06,10,0
121173,5193,2024-10-05  대리석 로고(어울림) 교체  작업,2024-11-06,6,0
121172,5192,2024-10- 25  101동 2-3라인 입구 대리석 교체 공사 (바우캔스톤),2024-11-06,8,0
121171,5191,24-10-10    장기수선 정기 조정 검토 비용 지급 (오픈매뉴얼),2024-11-06,14,0
121170,5190,24-10-10  CCTV 카메라 및 아답타  교체 (B2층 펌프실방향),2024-11-06,8,0
121169,5189,24-05-18   주차차단기,2024-11-06,9,0
121168,5188,24-06-30  주차신호관제 검지기 (자기장센서),2024-11-06,7,0
121158,5187,장기수선계획,2024-11-06,9,0
121156,5186,장기수선계획 2024 정기조정,2024-11-06,20,0
121153,5185,2024년 장기수선계획서,2024-11-05,8,0
121150,5184,동원로얄듀크포레4차 아파트 장기수선계획서,2024-11-05,17,0
121135,5183,2011년 장기수선계획 조정안,2024-11-01,22,0
121131,5182,장기수선계획(2024),2024-11-01,17,0
121127,5181,장기수선계획서_시공사 작성,2024-11-01,17,0
121124,5180,제1차 장기수선계획서(조정.검토),2024-11-01,11,0
121121,5179,청호 아파트  장기수선계획,2024-10-31,11,0
121117,5178,동탄역 시범대원칸타빌 장기수선계획서,2024-10-31,8,0
121111,5177,장기수선계획,2024-10-30,14,0
121109,5176,이지더원1단지 장기수선계획서 2024 년  3차 조정,2024-10-30,7,0
121104,5175,장기수선계획,2024-10-30,11,0
121103,5174,장기수선계획서,2024-10-29,8,0
121093,5173,2024년 장기수선계획서 정기조정,2024-10-29,12,0
121091,5172,장기수선계획서 2022년 12월 정기조정,2024-10-29,17,0
121088,5171,2024. 10. 장기수선계획 검 토 및 조정,2024-10-29,11,0
121084,5170,장기수선계획 조정 (수시) 확정 공고,2024-10-28,22,0
121081,5169,금오청구타운 장기수선계획서,2024-10-28,10,0
121079,5168,2023년 11월  장기수선계획서,2024-10-28,11,0
121077,5167,2024 조정중,2024-10-28,9,0
121074,5166,옥상 경사면  눈밀림  방지턱(스노우가드)  설치공사에 대한 장기수선계획 수시조정,2024-10-25,10,0
121072,5165,장기수선계획서(2024년 정기조정),2024-10-25,11,0
121071,5164,최초 장기수선계획,2024-10-25,12,0
121068,5163,장기수선계획서 (2024년 수시조정),2024-10-25,16,0
121067,5162,장기수선계획서 (2024년 정기조정),2024-10-25,8,0
121066,5161,장기수선계획서 (시공사),2024-10-25,3,0
121058,5160,장기수선계획서,2024-10-24,10,0
121057,5159,장기수선계획 정기조정(2024년 9월),2024-10-24,12,0
121056,5158,장기수선계획서,2024-10-24,13,0
121055,5157,4차 장기수선계획 정기조정,2024-10-24,7,0
121054,5156,장기수선계획 수시조정,2024-10-24,4,0
121050,5155,2024년 장기수선 계획,2024-10-24,9,0
121043,5154,2024년 장기수선계획,2024-10-23,5,0
121042,5153,장기수선계획서,2024-10-23,4,0
121039,5152,2023년11월.29일  장기수선계획 수시조정,2024-10-23,8,0
121037,5151,2024년 장기수선계획,2024-10-23,15,0
121036,5150,양덕 하우스토리 장기수선계획서 (2024.07~2027.06),2024-10-23,9,0
121035,5149,장기수선계획1-2,2024-10-23,7,0
121033,5148,2024년 8월 장기수선금 변경,2024-10-23,4,0
121032,5147,장기수선계획1-1,2024-10-22,17,0
121029,5146,장기수선충당금 사용계획서,2024-10-22,13,0
121027,5145,한빛마을 우남퍼스트빌 아파트 장기수선계획서,2024-10-22,8,0
121025,5144,장기수선계획 2차조정 2024년 9월 28일,2024-10-22,9,0
121023,5143,장기수선충당금 사용계획서(24. 10월),2024-10-22,7,0
121015,5142,우리 아파트 장기 수선게획,2024-10-21,17,0
121006,5141,장기수선계획서,2024-10-19,31,0
121004,5140,장기수선계획(2024년10월 정기검토),2024-10-18,10,0
121003,5139,대천흥화아파트 2023장기수선계획,2024-10-18,11,0
121000,5138,장기수선계획,2024-10-18,6,0
120997,5137,장기수선계획 정기검토 결과 공개,2024-10-18,12,0
120996,5136,장기수선계획서,2024-10-18,21,0
120992,5135,장기수선계획서,2024-10-17,11,0
120983,5134,장기수선계획 수시조정,2024-10-17,18,0
120982,5133,장기수선계획서(2차 정기조정)_2024.8월,2024-10-16,11,0
120976,5132,장기수선계획서,2024-10-16,12,0
120973,5131,장기수선계획서,2024-10-15,8,0
120972,5130,정기  2차 조정  장기수선계획서,2024-10-15,8,0
120971,5129,장기수선계획서,2024-10-15,18,0
120970,5128,장기수선계획서,2024-10-15,15,0
120966,5127,장기수선계획,2024-10-15,12,0
120965,5126,2022년도 장기수선계획서 정기조정 검토보고서,2024-10-15,8,0
120963,5125,2024년도 장기수선계획 수시 조정(승강기 교체시기 연장),2024-10-15,4,0
120956,5124,장기수선계획서,2024-10-14,17,0
120955,5123,양주옥정LH엘리프아파트 장기수선계획서,2024-10-14,23,0
120954,5122,24년 10월 장기수선계획수시조정,2024-10-14,10,0
120952,5121,장기수선계획,2024-10-14,12,0
120950,5120,2024.09 장기수선계획 수시조정,2024-10-14,21,0
120946,5119,제8차 수시조정 장기수선계획서,2024-10-11,24,0
120941,5118,상인장미3단지 장기수선계획,2024-10-11,10,0
120940,5117,장기수선계획 수시조정 2024년 5월,2024-10-11,16,0
120938,5116,2024년 정기 검토 및 조정 장기수선계획,2024-10-11,14,0
120929,5115,2019년 장기수선계획,2024-10-08,9,0
120928,5114,2016년 장기수선계획,2024-10-08,4,0
120917,5113,장기수선계획 조정안(2024. 7. 22.)-수시 조정,2024-10-07,7,0
120913,5112,2024년  장기수선계획서 수시 조정,2024-10-07,22,0
120907,5111,장기수선계획서 최초 수립 -  사용승인일 2021.09.10,2024-10-05,5,0
120905,5110,장기수선계획서,2024-10-04,4,0
120898,5109,장기수선계획 정기검토(2023년),2024-10-04,14,0
120897,5108,장기수선계획 정기검토(2020년),2024-10-04,4,0
120896,5107,장기수선계획 수시조정(2019년),2024-10-04,5,0
120890,5106,장기수선계획(2023),2024-10-02,15,0
120889,5105,2023년도 장기수선계획 조정,2024-10-02,6,0
120885,5104,장기수선계획서 (23년 정기조정),2024-10-02,14,0
120882,5103,장기수선계획,2024-10-02,6,0
120880,5102,장기수선계획서 2023년,2024-10-02,11,0
120877,5101,2024년 8월 장기수선계획 수시조정,2024-10-02,5,0
120872,5100,우리단지 장기수선 계획,2024-09-30,5,0
120867,5099,'24년 장기수선계획 수시조정,2024-09-27,8,0
120863,5098,장기수선기본계획(24.11.30),2024-09-27,6,0
120861,5097,장기수선계획 수시조정(2024년 8월),2024-09-27,24,0
120857,5096,장기수선계획서(2023.7),2024-09-27,6,0
120855,5095,장기수선계획서,2024-09-27,30,0
120847,5094,2024년 9월 장기수선계획서,2024-09-26,14,0
120838,5093,장기수선계획서,2024-09-25,18,0
120836,5092,장기수선게획서 (총론),2024-09-25,11,0
120832,5091,2024년 장기수선 계획서 수시조정(2024년 9월23일),2024-09-25,14,0
120827,5090,2022년 장기수선 계획서,2024-09-24,10,0
120825,5089,2024.5 정기검토,2024-09-24,19,0
120824,5088,장기수선계획은 없습니다.(LH 행복주택),2024-09-24,1,0
120819,5087,장기수선계획서,2024-09-24,21,0
120818,5086,죽전역 해링턴 플레이스 더원 장기수선계획,2024-09-24,11,0
120815,5085,2024.9월 정기조정한 장기수선계획서(4/4),2024-09-24,12,0
120814,5084,2024.9월 정기조정한 장기수선계획서(3/4),2024-09-24,11,0
120813,5083,2024.9월 정기조정한 장기수선계획서(2/4),2024-09-24,7,0
120812,5082,2024.9월  정기조정한 장기수선계획서(1/4),2024-09-24,13,0
120811,5081,22년  장기수선계획 정기조정,2024-09-24,9,0
120807,5080,2024년 장기수선계획검토 및 조정계획서,2024-09-23,18,0
120799,5079,장기수선충당금 사용계획서(24. 9월),2024-09-23,5,0
120778,5078,장기수선계획서,2024-09-19,23,0
120776,5077,2023년도 장기수선계획,2024-09-19,10,0
120774,5076,장기수선게획서,2024-09-19,11,0
120770,5075,2023년11월~2026년 11월 장기수선계회서,2024-09-19,13,0
120766,5074,장기수선계획 정기 검토서 등록(23.11),2024-09-19,16,0
120758,5073,장기수선계획 정기조정(2024.09),2024-09-13,17,0
120757,5072,장기수선계획 정기검토(2024.09),2024-09-13,9,0
120756,5071,장기수선계획서[2024년 6월 정기검토],2024-09-13,23,0
120752,5070,2024년 장기수선계획 수시조정(3차) 계획서_20240831,2024-09-13,11,0
120751,5069,2023년 장기수선계획서_정기조정(2회차),2024-09-13,6,0
120747,5068,2023년 장기수선계획,2024-09-12,12,0
120739,5067,장기수선충당금  사용계획서 (2024.9.10),2024-09-11,11,0
120735,5066,장기수선충당금 사용계획서(2024.07.31),2024-09-11,23,0
120734,5065,장기수선충당금  사용계획서 (2024.03.08),2024-09-11,13,0
120733,5064,장기수선충당금  사용계획서 (2023.12.29),2024-09-11,10,0
120732,5063,장기수선충당금  사용계획서(2023.12.29),2024-09-11,11,0
120730,5062,래미안리더스원 장기수선계획서 (정기조정 2023.11.14),2024-09-11,22,0
120729,5061,래미안리더스원 장기수선계획수립 (2020.9),2024-09-11,12,0
120727,5060,2023년 5월 작성,2024-09-11,18,0
120724,5059,벽산타운3단지 장기수선계획서(정기검토),2024-09-10,11,0
120723,5058,2023년 장기수선계획조정,2024-09-10,5,0
120720,5057,장기수선계획 (2차 정기조정),2024-09-10,19,0
120717,5056,장기수선계획서-수시조정,2024-09-10,12,0
120712,5055,송도자이크리스탈오션 장기수선계획서,2024-09-10,20,0
120701,5054,장기수선계획 정기조정(2024. 8.),2024-09-08,10,0
120698,5053,장기수선계획(23년 정기조정),2024-09-06,20,0
120686,5052,2023년 10월 장기수선계획서,2024-09-05,31,0
120680,5051,2024년 5월 장기수선계획(수시 조정),2024-09-05,23,0
120679,5050,2023년 8월 장기수선계획서 (정기조정),2024-09-05,9,0
120678,5049,2020년 8월 장기수선계획서,2024-09-05,5,0
120669,5048,서면3차봄여름가을겨울 장기수선게획서(2023년 정기조정),2024-09-04,6,0
120668,5047,관악성원  장기수선계획서,2024-09-04,13,0
120662,5046,신대림한솔솔파크아파트 장기수선계획 _정기조정(24.5월),2024-09-04,19,0
120661,5045,장기수선계획석서,2024-09-04,13,0
120657,5044,장기수선계획서,2024-09-03,17,0
120655,5043,3차조정장기수선계획서,2024-09-03,4,0
120654,5042,장기수선계획,2024-09-03,11,0
120649,5041,2024년장기수선계획서,2024-09-03,11,0
120646,5040,2023.06 장기수선계획,2024-09-03,7,0
120642,5039,2023 장기수선계획서,2024-09-02,20,0
120638,5038,장기수선계획서,2024-09-02,10,0
120631,5037,오륙도 SK VIEW 아파트 2024년 장기수선계획,2024-08-30,28,0
120630,5036,2023년 장기수선계획 상세내역,2024-08-30,9,0
120629,5035,장기수선계획서(2023년)-2024년07월 면적단가인상,2024-08-30,16,0
120628,5034,2023년 장기수선계획 조정안,2024-08-30,6,0
120627,5033,2024.8,2024-08-30,12,0
120625,5032,장기수선계획- 총수선금액,2024-08-30,9,0
120624,5031,장기수선계획,2024-08-30,7,0
120622,5030,2024년도 장기수선충당금 계획서,2024-08-30,8,0
120619,5029,장기수선계획 결재된 표지,2024-08-30,15,0
120618,5028,장기수선계획 조정(안),2024-08-30,19,0
120611,5027,장기수선계획서,2024-08-29,14,0
120609,5026,장기수선계획 정기조정(2024.04월),2024-08-29,15,0
120608,5025,장기수선계획서,2024-08-29,23,0
120603,5024,장기수선계획서,2024-08-29,13,0
120598,5023,장기수선계획 정기수정,2024-08-29,4,0
120585,5022,장기수선계획서,2024-08-28,11,0
120581,5021,2024년 장기수선계획서,2024-08-28,9,0
120580,5020,조례5차현대아파트 장기수선계획,2024-08-28,11,0
120578,5019,문현동삼성아파트 장기수선계획,2024-08-28,15,0
120576,5018,장기수선계획서,2024-08-28,15,0
120574,5017,관리장기수선계획,2024-08-28,14,0
120573,5016,장기수선계획서,2024-08-28,13,0
120570,5015,장기수선계획서 2024년 8월(5차 조정),2024-08-28,9,0
120557,5014,성호2-1차 아파트 장기수선계획서,2024-08-28,9,0
120555,5013,이편한세상 광양아파트 장기수선계획서(20220230),2024-08-28,7,0
120551,5012,2024년 장기수선계획 정기조정,2024-08-28,25,0
120549,5011,장기수선계획 수시조정(안),2024-08-28,57,0
120547,5010,장기수선계약서,2024-08-28,7,0
120546,5009,2023년 장기수선계획,2024-08-28,11,0
120545,5008,장기수선계획서,2024-08-28,13,0
120544,5007,장기수선계획 정기 조정,2024-08-27,13,0
120539,5006,정기검토 : 장기수선계획,2024-08-27,13,0
120537,5005,장기수선계획 수시조정-2024.05,2024-08-27,16,0
120533,5004,장기수선계획 수시조정(2024.08.20),2024-08-27,16,0
120525,5003,2024년 장기수선계획 정기조정,2024-08-26,18,0
120523,5002,2023년 장기수선계획 적립요율,2024-08-26,9,0
120522,5001,2023년 장기수선계획서,2024-08-26,18,0
120514,5000,삼환가락아파트 장기수선계획서 2021년,2024-08-26,9,0
120513,4999,삼환가락아파트 장기수선계획서 2016년,2024-08-26,9,0
120511,4998,장기수선계획 수시조정(2023년 12월),2024-08-26,14,0
120509,4997,장기수선계획 수시조정 계약서,2024-08-26,23,0
120508,4996,2024년 장기수선계획,2024-08-26,15,0
120504,4995,"장기수선계획서(정기조정,  2022년 10월)",2024-08-23,16,0
120493,4994,장기수선계획 수시 조정,2024-08-22,11,0
120490,4993,2024 장기수선 계획서,2024-08-22,12,0
120488,4992,2024 장기수선계획,2024-08-22,13,0
120486,4991,김해 푸르지오하이엔드 2차아파트 장기수선계획서,2024-08-22,10,0
120481,4990,장기수선계획 정기조정 2023.11월,2024-08-22,12,0
120479,4989,정가수선계획 연도별 수선예정현황,2024-08-22,17,0
120468,4988,장기수선계획,2024-08-21,14,0
120467,4987,2024년 7월  조정한 장기수선계획,2024-08-21,11,0
120464,4986,도봉파크빌3단지 아파트 장기수선계획서(2024),2024-08-21,12,0
120461,4985,장기수선계획,2024-08-20,24,0
120458,4984,장기수선계획서,2024-08-20,10,0
120456,4983,2024.2 장기수선계획,2024-08-20,8,0
120454,4982,장기수선계획(3차 조정),2024-08-20,28,0
120453,4981,석탑유익아파트 장기수선계획서,2024-08-20,13,0
120451,4980,최초장기수선계획(2023.10.31),2024-08-20,8,0
120446,4979,2023년 장기수선계획서,2024-08-20,13,0
120445,4978,장기수선계획서(2022년7월),2024-08-20,11,0
120444,4977,2024년도 장기수선계획서,2024-08-20,13,0
120440,4976,2024년 장기수선계획 정기 조정,2024-08-19,13,0
120438,4975,청주동남 호반써밋 브룩사이드 장기수선계획,2024-08-19,11,0
120436,4974,2023년 장기 수선계획서,2024-08-19,20,0
120433,4973,장기수선계획(2024년),2024-08-19,13,0
120432,4972,장기수선계획서(정기:2024년 4월),2024-08-19,8,0
120430,4971,2024.3.,2024-08-19,19,0
120426,4970,장기수선계획,2024-08-16,20,0
120425,4969,장기수선계획,2024-08-16,17,0
120421,4968,2023년도 수시조정 장기수선계획서(2023년 12월),2024-08-16,22,0
120417,4967,2024 장기수선계획 정기조정,2024-08-16,22,0
120398,4966,검단호반써밋1차아파트 장기수선계획서,2024-08-12,27,0
120393,4965,2024년 장기수선계획서,2024-08-12,16,0
120392,4964,장기수선계획서(2021 정기),2024-08-12,14,0
120388,4963,더샵온천헤리티지아파트 장기수선계획서,2024-08-12,8,0
120387,4962,삼익피크힐스아파트 장기수선계획,2024-08-12,14,0
120383,4961,"장기수선계획서 (최초, 23.04.27)",2024-08-12,11,0
120382,4960,장기수선계획,2024-08-11,20,0
120380,4959,장기수선계획서,2024-08-10,19,0
120375,4958,장기수선계획서 2024.7,2024-08-09,13,0
120367,4957,갈매와이시티아파트_장기수선계획서,2024-08-08,12,0
120365,4956,장기수선계획,2024-08-08,8,0
120362,4955,2024년 장기수선계획서 정기조정,2024-08-08,13,0
120354,4954,장기수선계획,2024-08-08,23,0
120351,4953,장기수선계획서,2024-08-07,21,0
120346,4952,2023년 장기수선 계획서,2024-08-06,34,0
120342,4951,2024년 장기수선계획,2024-08-06,13,0
120329,4950,장기수선계획 조정,2024-08-05,19,0
120325,4949,장기수선계획 (2024년 정기조정),2024-08-02,12,0
120323,4948,장기수선계획(23.11.30),2024-08-02,18,0
120320,4947,장기수선계획 조정(2020년),2024-08-02,9,0
120319,4946,장기수선계획서 조정(2023년),2024-08-02,13,0
120318,4945,2024년 장기수선계획서,2024-08-02,19,0
120299,4944,장기수선계획 (2024  수시 조정),2024-08-01,18,0
120291,4943,2024년 장기수선계획서,2024-07-31,54,0
120288,4942,장기수선계획,2024-07-31,19,0
120283,4941,장기수선계획,2024-07-31,12,0
120279,4940,장기수선 계획서,2024-07-31,17,0
120273,4939,22년 4월 장기수선계획 정기조정,2024-07-31,14,0
120265,4938,고색태산1차아파트 장기수선계획,2024-07-30,19,0
120261,4937,2023년 8월 장기수선계획서(정기검토),2024-07-30,18,0
120256,4936,장기수선계획,2024-07-30,10,0
120253,4935,장기수선계획서 수시조정(24년7월),2024-07-30,11,0
120250,4934,"장기수선계획서(수시조정, 202201)",2024-07-30,26,0
120249,4933,"장기수선계획서(사업주체 제출, 202101)",2024-07-30,10,0
120230,4932,장기수선계획,2024-07-29,12,0
120224,4931,장기수선충당금 사용게획서 입니다.,2024-07-29,15,0
120219,4930,장기수선충당금 사용계획서,2024-07-29,7,0
120216,4929,장기수선계획 정기검토 및 조정(24.3),2024-07-26,19,0
120215,4928,제1회차 장기수선계획 수시조정,2024-07-26,13,0
120207,4927,장기수선계획서,2024-07-26,16,0
120201,4926,"101동,102동 옥상방수공사",2024-07-26,8,0
